tray_id,defect_rate,cell_count,defect_count,c4_temp_avg_mean,c4_temp_avg_std,c4_capa_mean,c4_capa_std,c4_voltage_avg_mean,c4_voltage_avg_std,c4_curr_end_mean,c4_curr_end_std,c4_time_cc_mean,c4_time_cc_std,c4_time_cv_mean,c4_time_cv_std,dt_start_mean,lot_id,rta1_tat,hta1_tat,rta2_tat,ocv1_tat,c1_tat,dc1_tat,c2_tat,dc2_tat,c3_tat,dc3_tat,c4_tat,ocv2_tat,pg1_tat,pc1_tat,sa1_tat,socv1_tat,sa2_tat,socv2_tat,sa3_tat,socv3_tat
TRAY-1866,0.0,15,0,292.0,0.0,4274.866666666667,6.738658902891879,3617.866666666667,3.94365071379059,135.66666666666666,0.4879500364742643,2163.0666666666666,4.216746658379222,877.0,76.14459928320589,1725860095.0,LOT-120,198632,86466,119924,118,3569,405,444,405,1609,3888,3390,118,291,290,43248,5,344202,5,209601,9
TRAY-1867,0.0,15,0,285.0,0.0,4288.6,6.8639846819675725,3619.733333333333,4.72783046992814,135.6,0.507092552837109,2169.6666666666665,6.309478885734059,910.4666666666667,91.7230822068459,1725860640.0,LOT-122,198326,86471,119879,117,3561,404,443,405,1794,3890,3439,118,290,291,43173,6,344929,5,209634,6
TRAY-1868,0.06666666666666667,15,1,289.0,0.0,4294.866666666667,8.025554423809268,3628.4,3.3763886032268027,135.73333333333332,0.45773770821706433,2165.2,5.3612365311425245,1081.8666666666666,73.23822837315294,1725861545.0,LOT-124,198325,86470,119878,120,3568,405,445,406,1755,3890,3472,119,290,291,43172,6,344930,5,209634,6
TRAY-1869,0.0,15,0,285.0,0.0,4304.066666666667,6.076496484308243,3629.266666666667,3.899938949461221,135.93333333333334,0.2581988897471622,2167.6666666666665,4.561745697594738,1106.4666666666667,87.23766115508556,1725862150.0,LOT-124,198179,86980,119918,118,3568,405,446,406,1790,3890,3509,118,290,290,48775,5,345049,6,209458,5
TRAY-1870,0.0,15,0,296.0,0.0,4289.2,9.313584548542938,3622.6666666666665,5.777625150609152,135.86666666666667,0.351865775274497,2169.733333333333,6.227435457790978,968.2666666666667,117.45118540219572,1725862965.0,LOT-123,198179,86980,119918,118,3566,405,446,405,1819,3889,3491,118,290,291,48776,5,345050,6,209459,5
TRAY-1871,0.0,14,0,303.0,0.0,4277.357142857143,5.624221557857386,3619.0,4.169486225497729,135.78571428571428,0.4258153136263218,2162.0714285714284,5.398921341189431,899.3571428571429,80.74900060620627,1725863480.0,LOT-121,196704,87036,119880,118,3567,405,447,405,1575,3889,3341,118,279,280,45909,14,345294,6,209530,5
TRAY-1872,0.0,15,0,292.0,0.0,4282.2,9.740929847078965,3628.4,3.9060392800306563,135.6,0.5070925528371045,2159.5333333333333,5.767726299562603,1086.9333333333334,84.59691540025611,1725864190.0,LOT-124,195995,87035,119978,118,3559,405,455,404,1798,3884,3464,118,289,291,47895,5,344825,5,209072,5
TRAY-1873,0.0,25,0,302.0,0.0,4280.84,8.488619832850706,3619.28,4.695032836235967,135.76,0.4358898943540683,2167.92,5.040833264451416,922.36,95.85748101565503,1725865245.0,LOT-122,195995,87036,119979,118,3567,404,446,405,1648,3889,3355,118,290,291,45907,14,345294,6,209530,5
TRAY-1874,0.0,15,0,276.0,0.0,4285.2,4.7839015756716945,3619.6,3.850788416489746,135.6,0.5070925528371094,2166.4666666666667,3.8889342400983526,905.3333333333334,76.69481884778943,1725866210.0,LOT-122,195939,87024,120001,117,3562,405,449,405,1595,3880,3392,118,291,290,47232,5,345078,5,209598,5
TRAY-1875,0.0,15,0,301.0,0.0,4272.733333333334,8.128140418734581,3622.3333333333335,5.814595756329456,135.4,0.5070925528371077,2159.266666666667,6.052941040361749,973.2666666666667,121.36689750308281,1725866845.0,LOT-124,195939,87025,120001,119,3576,405,454,405,1720,3884,3405,117,290,290,47233,5,345079,5,209599,5
TRAY-1876,0.0,25,0,280.0,0.0,4276.76,14.198826242568801,3627.8,17.559422921421298,135.8,0.40824829046386935,2132.64,101.55043082134115,1049.68,288.65084444705855,1725867885.0,LOT-121,195773,86508,119901,117,3561,404,453,405,2191,3880,3890,119,290,290,48190,5,344760,5,209060,6
TRAY-1877,0.0,15,0,287.0,0.0,4285.533333333334,7.529624034122704,3624.6666666666665,4.151878519188081,135.86666666666667,0.35186577527449947,2163.2,4.312771730569601,1009.4666666666667,93.87595665608548,1725868475.0,LOT-122,195772,86508,119901,119,3570,405,447,405,1743,3887,3445,119,290,291,47954,5,344890,5,208936,5
TRAY-1878,0.0,16,0,271.0,0.0,4295.25,10.02330617444493,3620.875,4.129164564412545,135.6875,0.4787135538781691,2171.3125,5.86195359927047,927.0625,85.60332450709299,1725869140.0,LOT-122,195616,87076,119912,118,3570,405,448,405,1752,3889,3417,118,290,291,47895,5,344825,5,209072,5
TRAY-1879,0.0,13,0,271.0,0.0,4283.692307692308,9.852111578951266,3632.3076923076924,4.732592935953412,135.6153846153846,0.5063696835418329,2160.5384615384614,4.095025124371124,1024.923076923077,107.32230394040619,1725870195.0,LOT-121,195616,87076,119913,118,7081,404,494,404,1926,7686,5716,118,280,280,52798,5,349696,6,209571,8
TRAY-1880,0.0,23,0,288.0,0.0,4287.217391304348,7.166567085743846,3624.913043478261,4.420130021516939,135.65217391304347,0.48698475355767384,2164.391304347826,3.5257382261769292,1024.2173913043478,96.42564564647684,1725870920.0,LOT-124,195688,86479,119925,118,3565,404,443,405,1661,3887,3449,118,290,294,46285,6,344626,5,209452,6
TRAY-1881,0.041666666666666664,24,1,301.0,0.0,4298.875,11.95394240953314,3619.5,5.5088861021949125,135.75,0.44232586846468674,2177.6666666666665,4.824454613615976,914.5833333333334,114.77612108367526,1725871675.0,LOT-122,195689,86480,119926,119,3577,405,448,405,1765,3890,3424,118,290,290,48683,5,344732,5,209468,5
TRAY-1882,0.0,22,0,280.0,0.0,4291.5,9.440288534734904,3621.909090909091,5.070071765333053,135.6818181818182,0.47673129462279606,2167.6363636363635,6.090941396825924,945.8636363636364,105.35215117678308,1725872565.0,LOT-122,195561,87144,119896,118,3567,405,445,404,1750,3888,3397,118,268,269,49135,6,344960,6,210099,6
TRAY-1883,0.0,24,0,286.0,0.0,4275.5,8.129388446970614,3622.5,4.681136985632991,135.75,0.4423258684646881,2159.0416666666665,4.2577720921164905,959.0,99.95085749028614,1725873335.0,LOT-121,195561,87143,119896,118,3557,404,436,405,1680,3879,3377,119,280,280,48790,5,345082,5,209544,5
TRAY-1884,0.0,23,0,288.0,0.0,4293.391304347826,5.606320543772371,3624.086956521739,4.8233621193506755,135.6086956521739,0.4990108793478475,2168.608695652174,3.881648319450105,1005.6086956521739,102.82542095063793,1725874225.0,LOT-122,195370,86466,119827,118,3561,405,444,405,1750,3887,3424,117,290,291,47954,5,344891,5,208936,5
TRAY-1885,0.0,22,0,283.0,0.0,4277.0,8.188261051506462,3626.409090909091,6.107443475044767,135.72727272727272,0.4558423058385498,2157.5,4.6675169293441945,1051.8181818181818,132.37235949563475,1725875265.0,LOT-121,195370,86466,119828,118,3557,404,438,404,1849,3881,3573,118,290,291,46285,6,344625,5,209452,6
TRAY-1886,0.0,25,0,276.0,0.0,4273.16,8.163332652783485,3624.08,5.63412223272914,135.88,0.3316624790355368,2155.6,5.431390245600073,1007.28,118.536745357716,1725875915.0,LOT-122,195376,87142,119927,118,3565,406,446,405,1749,3876,3457,119,290,290,47087,14,345137,6,209079,6
TRAY-1887,0.043478260869565216,23,1,273.0,0.0,4283.782608695652,22.476162163782572,3624.8260869565215,7.094506030040218,135.7391304347826,0.4489777585448805,2160.086956521739,10.659665027477363,1005.304347826087,151.81490967101675,1725876715.0,LOT-120,195376,87142,119927,118,3561,405,445,405,1937,3904,3536,118,290,291,48790,5,345082,5,209544,5
TRAY-1888,0.0,22,0,291.0,0.0,4292.772727272727,7.117596023951639,3619.318181818182,3.2861377479803213,135.86363636363637,0.35125008665711016,2172.3636363636365,3.8980514612823005,898.8636363636364,65.58912181477122,1725877575.0,LOT-120,195169,86471,119676,119,3571,405,437,405,1676,3889,3306,118,290,290,47935,5,344967,6,209520,6
TRAY-1889,0.0,22,0,273.0,0.0,4295.136363636364,8.746675311472744,3624.0454545454545,4.971128766399196,135.77272727272728,0.4289320272288918,2167.4545454545455,4.394014031311109,993.2727272727273,108.36542315270556,1725878120.0,LOT-122,195169,86471,119676,119,3566,404,443,405,1681,3886,3435,118,291,290,47936,5,344968,6,209520,5
TRAY-1890,0.0,15,0,279.0,0.0,4279.866666666667,10.140911952980101,3623.0666666666666,5.202563470700356,135.73333333333332,0.4577377082170658,2162.266666666667,6.808258290662994,970.2666666666667,106.55144074018672,1725878770.0,LOT-119,194871,87115,119922,118,3567,405,442,405,1682,3886,3402,118,290,291,48684,5,344733,5,209468,5
TRAY-1891,0.0,21,0,289.0,0.0,4287.0,16.82557577023741,3624.8571428571427,5.685821965958034,135.66666666666666,0.48304589153965216,2167.1428571428573,7.715476098632603,1022.4285714285714,124.57912001156991,1725879735.0,LOT-123,194870,87116,119922,118,3594,405,443,405,1798,3917,3494,118,290,290,48761,5,347008,5,209794,6
TRAY-1892,0.0,15,0,295.0,0.0,4284.666666666667,6.043493155767557,3623.2,4.616739727804203,135.66666666666666,0.4879500364742687,2166.0,2.5354627641854197,999.5333333333333,95.49933931459321,1725880625.0,LOT-122,194971,86496,119864,118,3563,405,441,405,1721,3880,3414,119,279,280,47087,14,345138,6,209080,6
TRAY-1893,0.0,25,0,286.0,0.0,4285.12,10.55667245552939,3619.04,6.698756103436906,135.8,0.4082482904638657,2168.04,5.287406421551737,896.2,136.3671514698463,1725881140.0,LOT-122,194970,86496,119864,118,3582,404,440,405,1671,3887,3381,119,290,290,49134,6,344958,6,210099,6
TRAY-1894,0.0,15,0,277.0,0.0,4296.2,5.466782809451522,3621.6666666666665,4.77593172161458,135.73333333333332,0.4577377082170636,2172.0666666666666,2.840187787218814,940.8666666666667,93.38007333065279,1725881955.0,LOT-122,194653,87019,119860,119,3552,405,446,405,1750,3884,3369,118,290,291,48762,5,347008,5,209794,6
TRAY-1895,0.0,15,0,276.0,0.0,4280.666666666667,6.510065466717832,3624.0,4.795831523312791,135.73333333333332,0.4577377082170628,2161.0666666666666,3.750555514409379,985.1333333333333,98.37309930395948,1725882830.0,LOT-120,194653,87019,119861,118,3553,405,445,405,1829,3885,3394,118,289,291,49117,6,346712,5,209451,5
TRAY-1896,0.0,21,0,296.0,0.0,4276.9047619047615,5.2906026301809925,3628.1428571428573,4.932400169143931,135.52380952380952,0.5117663157191585,2162.3809523809523,4.067876478903868,965.1428571428571,102.23760840037572,1725883360.0,LOT-120,194641,86472,119915,118,7108,405,469,404,1762,7667,5696,118,269,269,52798,5,349696,6,209570,8
TRAY-1897,0.0,24,0,274.0,0.0,4293.541666666667,6.453709190755293,3623.9583333333335,4.867631927304057,135.66666666666666,0.4815434123430794,2166.5,5.200334437405834,984.4166666666666,100.76572772554152,1725884235.0,LOT-120,194640,86472,119915,119,3563,405,439,405,1688,3881,3417,117,279,280,48190,5,344761,5,209060,6
TRAY-1898,0.0,15,0,296.0,0.0,4285.6,10.377172750114239,3619.8,5.821143726598328,135.66666666666666,0.48795003647427304,2168.866666666667,7.799877898922196,912.9333333333333,112.046843945268,1725885260.0,LOT-123,194762,86957,119916,118,3592,404,445,405,1654,3889,3362,119,290,291,51872,5,345655,5,209511,5
TRAY-1899,0.0,14,0,289.0,0.0,4279.642857142857,8.399699105024192,3623.5,4.29221119273931,136.0,0.0,2160.9285714285716,4.937521734546657,981.5,91.11256773903368,1725886030.0,LOT-120,194761,86958,119917,118,3558,406,443,405,1739,3885,3399,118,279,280,48612,6,345101,8,209495,5
TRAY-1900,0.0,15,0,273.0,0.0,4308.733333333334,8.721620644505848,3622.9333333333334,5.535168943952365,135.6,0.5070925528371024,2176.6666666666665,5.5891050480461635,964.4666666666667,112.03626113684716,1725886905.0,LOT-120,194500,86941,119928,118,3565,405,442,405,1849,3893,3420,118,269,270,48006,6,344671,6,209587,6
TRAY-1901,0.0,15,0,292.0,0.0,4273.4,6.695414208887425,3624.0,4.58257569495581,135.66666666666666,0.48795003647426843,2157.0666666666666,4.651676605063585,1010.5333333333333,96.85398927300433,1725887525.0,LOT-119,194500,86941,119928,118,3572,405,442,404,1660,3877,3404,117,290,291,49117,6,346713,5,209451,5
TRAY-1902,0.13333333333333333,15,2,276.0,0.0,4290.866666666667,6.186005711819861,3626.133333333333,5.436210164478644,135.6,0.5070925528371116,2165.5333333333333,3.398879367141561,1037.5333333333333,118.46088363835952,1725888100.0,LOT-123,194310,86944,119867,118,3559,405,443,405,1945,3888,3500,118,291,291,49876,5,346335,6,210191,5
TRAY-1903,0.05,20,1,278.0,0.0,4294.4,7.214021434897328,3621.35,5.896252154859413,135.8,0.41039134083406226,2170.65,7.292930968085662,933.1,113.3150707680046,1725888930.0,LOT-122,194310,86944,119867,117,3586,405,441,405,1785,3892,3366,118,290,290,51871,5,345655,5,209511,5
TRAY-1904,0.0,19,0,284.0,0.0,4276.315789473684,8.199272539404896,3631.5263157894738,4.659141802862541,135.78947368421052,0.4188539082916984,2158.4210526315787,5.0806363279687075,1008.5263157894736,100.82678679632966,1725889445.0,LOT-122,194192,86970,120596,119,7077,405,502,405,1924,7671,5859,118,278,280,52271,6,349063,5,209656,6
TRAY-1905,0.0,22,0,290.0,0.0,4286.636363636364,6.849021164304463,3621.181818181818,4.360388401620552,135.6818181818182,0.4767312946227972,2168.090909090909,3.938927711338715,936.2272727272727,89.95286163328718,1725889990.0,LOT-119,194193,86970,120595,119,3561,406,439,404,1644,3882,3351,118,280,279,49876,5,346335,6,210191,5
TRAY-1906,0.0,23,0,302.0,0.0,4295.782608695652,8.44746611679893,3620.0,5.418822414846197,135.7826086956522,0.42174116783664733,2176.391304347826,7.075817527034442,928.6521739130435,107.4847171781992,1725890745.0,LOT-122,194300,87023,120650,119,3579,405,446,405,1690,3892,3383,117,291,291,49276,5,345967,5,209495,5
TRAY-1907,0.0,25,0,276.0,0.0,4277.36,4.906458328910266,3620.56,3.5364765892999372,135.96,0.20000000000000012,2159.92,3.8070110760718356,893.04,69.88232966923758,1725891725.0,LOT-122,194300,87023,120651,118,3542,405,448,404,1752,3884,3306,117,290,291,50383,5,345072,5,209526,5
TRAY-1908,0.043478260869565216,23,1,260.0,0.0,4287.782608695652,6.08243762243648,3625.7391304347825,4.7118553699862415,135.65217391304347,0.486984753557672,2160.0,3.705033431329955,1011.304347826087,102.77001454377663,1725892285.0,LOT-121,194231,86494,119831,118,3552,405,443,405,1854,3880,3434,118,290,291,47345,5,344875,5,210192,6
TRAY-1909,0.5,22,11,267.0,0.0,4264.590909090909,8.824527997139219,3622.409090909091,4.737480653651568,135.8181818181818,0.394771016975865,2149.181818181818,4.489526050246741,949.5,98.27791012759486,1725893295.0,LOT-122,194231,86494,119831,118,3554,405,442,405,1694,3873,3356,117,280,280,47345,5,344874,5,210192,6
TRAY-1910,0.0,23,0,272.0,0.0,4276.0,5.760366149978442,3624.1304347826085,4.585593525836083,135.7826086956522,0.4217411678366473,2157.217391304348,4.3165276632027005,992.6086956521739,96.31706123312206,1725894200.0,LOT-122,194070,86460,119884,118,3562,405,443,405,1814,3881,3428,117,290,290,48007,6,344672,6,209587,6
TRAY-1911,0.043478260869565216,23,1,286.0,0.0,4282.04347826087,9.650615905307838,3626.0,4.917501213199475,135.7826086956522,0.42174116783664806,2158.782608695652,3.642632935605382,1045.5652173913043,112.00155278426706,1725895240.0,LOT-125,194070,86459,119883,118,3572,404,448,406,1913,3884,3500,118,290,291,48612,6,345101,8,209495,5
TRAY-1912,0.0,23,0,288.0,0.0,4288.652173913043,10.568429382114669,3624.478260869565,4.8040661302066745,135.7826086956522,0.42174116783665044,2165.8695652173915,5.4045801100554804,997.4782608695652,102.61573048169802,1725896235.0,LOT-120,193943,87005,127713,118,3570,405,439,405,1677,3892,3433,118,290,291,51227,5,344763,5,209465,5
TRAY-1913,0.0,23,0,284.0,0.0,4290.565217391304,8.58553798259532,3625.6521739130435,4.686622118057977,135.7826086956522,0.42174116783665166,2165.0,5.468920451889119,1024.0869565217392,100.9036052349326,1725896825.0,LOT-124,193943,87004,127714,119,3564,405,448,405,1826,3891,3466,118,290,290,51170,5,343896,6,209563,5
TRAY-1914,0.0,23,0,299.0,0.0,4301.478260869565,10.526458289029135,3622.304347826087,5.269421070570534,135.8695652173913,0.3443502215750855,2176.782608695652,5.976898874675997,966.0434782608696,111.55572527619204,1725897520.0,LOT-122,193824,87001,127603,119,3571,405,445,405,1743,3895,3418,117,290,293,51171,5,343895,6,209564,5
TRAY-1915,0.17391304347826086,23,4,301.0,0.0,4283.826086956522,6.699064886663829,3623.1304347826085,4.975433720939513,135.7826086956522,0.4217411678366487,2165.0,3.7050334313299764,971.8260869565217,103.87783566807217,1725898320.0,LOT-121,193823,87001,127603,119,3566,405,443,405,1594,3890,3408,118,290,291,51227,5,344762,5,209465,5
TRAY-1916,0.0,25,0,278.0,0.0,4273.4,8.650626181574182,3625.08,5.446099521676054,135.64,0.48989794855663726,2155.08,5.2035244466291175,1013.28,115.32075557620435,1725899360.0,LOT-120,193767,87010,127438,118,3561,405,442,405,1690,3875,3459,119,290,291,50656,5,344351,5,209470,5
TRAY-1917,0.0,22,0,277.0,0.0,4276.045454545455,5.760929759015454,3625.2272727272725,5.126326245882171,135.77272727272728,0.428932027228889,2155.181818181818,4.113119122727814,1018.2272727272727,108.70227220570861,1725899875.0,LOT-120,193768,87010,127438,118,3557,404,446,405,1680,3881,3468,118,290,290,50657,5,344352,5,209470,5
TRAY-1918,0.0,22,0,296.0,0.0,4303.772727272727,7.386808178430953,3625.5,4.983305462575394,135.72727272727272,0.4558423058385551,2174.1363636363635,4.3457198926393685,1024.9545454545455,105.59738329763366,1725900810.0,LOT-124,193479,86462,120619,118,3569,405,446,404,1770,3897,3472,118,290,290,50382,5,345073,5,209526,5
TRAY-1919,0.043478260869565216,23,1,264.0,0.0,4291.565217391304,4.934351637951747,3624.5652173913045,5.097468952658857,135.47826086956522,0.5107539184552502,2165.304347826087,4.289890681047255,982.3913043478261,107.24260480138004,1725901700.0,LOT-120,193480,86462,120618,118,3552,405,442,405,1897,3881,3431,118,289,290,49276,5,345967,5,209495,5
TRAY-1920,0.0,23,0,299.0,0.0,4280.086956521739,8.612427825153356,3621.1739130434785,4.579124310022639,135.69565217391303,0.47047196889696197,2163.8695652173915,3.0793202884297832,953.3478260869565,96.30803265642069,1725902515.0,LOT-123,193538,87034,127424,118,3561,405,456,404,1696,3880,3378,118,290,290,51448,5,344963,5,209708,5
TRAY-1921,0.0,23,0,300.0,0.0,4285.347826086957,4.9690743207103525,3621.8695652173915,4.673954407391165,135.91304347826087,0.2881040655200296,2168.0434782608695,4.290351340450497,957.0,96.13437565105514,1725903240.0,LOT-122,193537,87035,127425,118,3567,405,449,405,1766,3881,3387,118,290,291,52765,5,347836,5,209520,5
TRAY-1922,0.0,23,0,298.0,0.0,4281.086956521739,8.580702680901126,3621.5652173913045,4.325674797137805,135.6086956521739,0.4990108793478475,2164.0434782608695,3.8550823699438594,954.7826086956521,90.72132981716301,1725903905.0,LOT-120,193433,87038,127351,119,3567,405,445,405,1627,3887,3372,119,290,290,51920,5,344449,5,209574,5
TRAY-1923,0.0,23,0,296.0,0.0,4294.695652173913,7.105918036836939,3619.782608695652,5.062846142950994,135.69565217391303,0.47047196889696574,2174.0434782608695,4.977022301350715,917.2608695652174,98.22572214098797,1725904855.0,LOT-123,193433,87038,127352,118,3570,406,446,405,1745,3890,3359,118,290,290,51921,5,344449,5,209574,5
TRAY-1924,0.0,23,0,280.0,0.0,4273.869565217391,8.400781066641507,3625.913043478261,5.434845849434365,135.7391304347826,0.4489777585448691,2153.8695652173915,5.224978014969751,1039.8260869565217,120.13842477209108,1725905730.0,LOT-120,193192,87097,127452,118,3557,405,447,404,1808,3874,3495,119,269,269,52840,5,345574,5,209333,6
TRAY-1925,0.0,23,0,282.0,0.0,4290.695652173913,5.346492330224925,3624.086956521739,5.384430783440347,135.7391304347826,0.4489777585448795,2167.0434782608695,4.695048270344964,1003.0,112.57401605570041,1725906455.0,LOT-120,193192,87097,127451,119,3564,405,445,405,1812,3883,3453,118,290,291,52841,5,345574,5,209334,6
TRAY-1926,0.0,22,0,292.0,0.0,4277.318181818182,8.202127271317641,3621.909090909091,4.839412507723871,135.72727272727272,0.45584230583854424,2162.4545454545455,4.605661864718415,954.7272727272727,98.80436746573017,1725907405.0,LOT-121,192928,86474,127705,118,3563,405,443,405,1771,3876,3392,117,279,280,50928,5,343877,5,209386,5
TRAY-1927,0.0,23,0,292.0,0.0,4276.869565217391,7.694770052835171,3623.304347826087,4.976625203787408,135.6086956521739,0.49901087934784455,2159.608695652174,5.289261251345049,994.4782608695652,103.13092718623496,1725908040.0,LOT-122,192929,86474,127705,117,3561,404,454,405,1743,3880,3425,118,290,292,50930,5,343877,5,209388,5
TRAY-1928,0.0,18,0,290.0,0.0,4305.555555555556,5.596450789376117,3624.3888888888887,3.8369548110737894,135.61111111111111,0.5016313257045464,2173.6111111111113,4.313302118261544,994.7777777777778,78.26993679910535,1725908750.0,LOT-124,192899,87103,127512,118,3591,405,446,405,1683,3898,3401,117,280,280,52742,5,345444,5,209439,6
TRAY-1929,0.0,25,0,287.0,0.0,4298.48,7.177046746399213,3624.4,4.573474244670763,135.72,0.4582575694955822,2169.8,5.454356057317887,995.12,97.06583676385152,1725909520.0,LOT-124,192899,87102,127512,118,3566,405,453,405,1818,3889,3432,118,291,292,52742,5,345444,5,209438,6
TRAY-1930,0.0,18,0,283.0,0.0,4294.388888888889,7.897422430499373,3624.6111111111113,3.912857972932275,135.83333333333334,0.3834824944236929,2166.3888888888887,5.413913327376163,997.5,82.772011467361,1725910305.0,LOT-124,192952,86506,127476,119,3568,404,452,404,1659,3888,3392,118,269,269,51448,5,344963,5,209709,5
TRAY-1931,0.0,19,0,289.0,0.0,4284.1578947368425,8.839703098927874,3622.8947368421054,5.1196216965504675,135.78947368421052,0.4188539082916921,2164.0,3.8005847503305508,967.5263157894736,106.80374963301855,1725911240.0,LOT-122,192951,86507,127475,118,3560,404,448,404,1693,3886,3430,118,290,290,52765,5,347836,5,209521,5
TRAY-1932,0.0,19,0,295.0,0.0,4273.315789473684,7.774978610752578,3621.5789473684213,5.59082372656475,135.8421052631579,0.3746343246326883,2158.842105263158,4.798879011402719,964.6842105263158,115.78286796681053,1725911995.0,LOT-123,192801,87142,127537,119,3571,405,444,406,1662,3880,3401,117,290,290,50778,5,346476,5,209372,5
TRAY-1933,0.0,19,0,296.0,0.0,4289.263157894737,7.1479764445236045,3622.1052631578946,5.195026861679139,135.68421052631578,0.4775669329409193,2168.0,4.570436400267314,963.1578947368421,109.94607928833656,1725913035.0,LOT-122,192801,87142,127537,118,3565,405,446,405,1757,3888,3428,118,290,291,50778,5,346477,5,209372,5
TRAY-1934,0.0,18,0,278.0,0.0,4260.166666666667,5.596742750186248,3623.277777777778,5.0035934799320145,135.72222222222223,0.4608885989624764,2147.277777777778,4.198116602303388,1008.1111111111111,106.7470285515019,1725913745.0,LOT-120,192666,87197,127477,117,3554,405,453,406,1776,3869,3449,118,268,269,52186,5,345353,5,209408,9
TRAY-1935,0.04,25,1,279.0,0.0,4280.8,10.770329614269112,3624.92,4.251666339997522,135.8,0.4082482904638653,2159.76,5.584800802177385,995.96,90.70303192286354,1725914650.0,LOT-124,192666,87197,127477,118,3551,405,453,405,1844,3882,3416,117,291,290,52186,5,345353,5,209407,9
TRAY-1936,0.0,19,0,288.0,0.0,4291.315789473684,6.420908827840356,3620.8947368421054,4.395638454980214,135.73684210526315,0.45241392835886757,2170.2631578947367,2.883711059326876,938.8947368421053,91.40197830149468,1725915435.0,LOT-123,192755,86463,127306,118,3562,405,443,405,1707,3883,3387,118,291,291,51622,5,344431,5,209501,5
TRAY-1937,0.0,19,0,294.0,0.0,4296.684210526316,9.165470416362737,3624.4736842105262,3.5647724105727634,135.6315789473684,0.4955946277833583,2170.9473684210525,4.684177672530891,1011.6315789473684,77.37226787588243,1725915965.0,LOT-124,192754,86464,127306,118,3574,405,454,404,1691,3893,3428,118,290,291,51621,5,344432,5,209501,5
TRAY-1938,0.0,25,0,294.0,0.0,4292.04,17.079422316538434,3621.76,5.789933793519008,135.72,0.45825756949558416,2170.96,6.147357155721583,957.72,124.40207661717976,1725916480.0,LOT-124,192397,86468,127503,118,3569,405,447,405,1880,3888,3501,118,290,291,51619,5,346104,5,209380,5
TRAY-1939,0.0,19,0,297.0,0.0,4277.0,7.965202096899215,3621.0,4.409585518440934,135.8421052631579,0.37463432463267915,2163.7368421052633,5.247667262308675,942.5263157894736,90.3354049092434,1725917505.0,LOT-120,192397,86468,127503,119,3558,405,445,405,1703,3881,3381,118,290,291,51618,5,346103,5,209378,5
TRAY-1940,0.0,18,0,290.0,0.0,4284.555555555556,9.882975392784374,3624.1666666666665,4.2043394948832855,135.77777777777777,0.42779263194649586,2163.8333333333335,6.437482153030589,1012.7777777777778,91.17633565244073,1725918590.0,LOT-124,192253,87227,127345,118,3576,404,444,404,1685,3886,3434,118,279,280,52971,5,348699,5,209590,5
TRAY-1941,0.0,25,0,293.0,0.0,4290.36,8.840625920525724,3623.0,5.1478150704935555,135.64,0.489897948556634,2168.44,3.969466798786297,976.32,108.58856600336276,1725919360.0,LOT-124,192253,87227,127345,118,3576,404,448,405,1758,3887,3428,118,290,291,52970,5,348698,5,209590,5
TRAY-1942,0.0,19,0,287.0,0.0,4282.0,6.831300510639815,3623.3684210526317,5.6687302744067525,135.78947368421052,0.41885390829169455,2161.842105263158,5.9838965184785735,990.6315789473684,118.06646458025043,1725920175.0,LOT-121,192118,86467,127335,118,3568,405,445,405,1741,3884,3445,118,290,290,49859,5,346118,5,209553,5
TRAY-1943,0.0,25,0,294.0,0.0,4301.64,8.601744009211174,3621.96,4.550457852421737,135.8,0.4082482904638653,2175.68,5.490294466905679,953.76,92.80413065519586,1725921005.0,LOT-121,192117,86467,127336,119,3571,405,441,405,1728,3894,3378,118,290,291,49859,5,346118,5,209552,5
TRAY-1944,0.0,19,0,284.0,0.0,4306.0,7.249521056977123,3622.4736842105262,4.635232477121134,135.6315789473684,0.49559462778335334,2177.315789473684,4.243329819047348,954.0,95.30244254768895,1725922090.0,LOT-121,192056,86464,127475,119,3569,404,439,406,1698,3892,3386,118,290,291,52294,5,345347,5,209522,5
TRAY-1945,0.0,19,0,285.0,0.0,4286.9473684210525,8.174986810798156,3623.6315789473683,4.437348135940196,135.73684210526315,0.452413928358865,2163.9473684210525,5.816391437715057,990.9473684210526,90.06940144146287,1725922755.0,LOT-122,192056,86465,127475,118,3566,405,441,405,1690,3883,3397,118,290,291,52292,5,345346,5,209522,5
TRAY-1946,0.0,19,0,280.0,0.0,4293.526315789473,5.689839101929781,3622.1052631578946,3.7990457404474465,135.8421052631579,0.3746343246326849,2167.2631578947367,4.1612245161351264,945.421052631579,77.0427844984516,1725923585.0,LOT-122,191950,87255,127279,118,3569,405,446,405,1719,3891,3364,118,290,291,52749,5,349140,5,209535,6
TRAY-1947,0.0,19,0,285.0,0.0,4281.0526315789475,6.603649531471406,3621.6315789473683,4.9013663210237075,135.68421052631578,0.47756693294092184,2162.2631578947367,5.129891760425837,961.8947368421053,99.29299781557951,1725924475.0,LOT-123,191949,87255,127280,118,3568,405,441,405,1711,3883,3389,117,290,290,52748,5,349140,5,209534,6
